record_source,priority,category,assignment_group,location,contact_type,impact,urgency,reassignment_count,reopen_count,sla_target_minutes,breached
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Incident Support,Relocation Operations,Countrywide,Email,High,High,0,0,240,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 23,Group 20,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Delivery,Relocation Operations,Kisumu,Portal,Low,High,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 9,Group 70,Location 180,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 24,Group 25,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Relocation,Maintenance,Kisumu,Email,Low,Medium,1,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 51,Group 70,Location 51,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 27,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 23,Group 20,Location 51,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Delivery,IT Support,Countrywide,Email,Low,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 46,Group 37,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Maintenance,Mombasa,Portal,Medium,Low,1,0,1440,1
SIMULATED_CONTRACTORLINK,Normal,Delivery,Relocation Operations,Countrywide,Portal,Low,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 46,Group 39,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 76,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Delivery,Kisumu,Portal,Low,Low,0,0,1440,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 40,Group 70,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Delivery,Kisumu,Portal,Medium,Low,1,0,1440,1
SIMULATED_CONTRACTORLINK,High,Maintenance,Field Services,Countrywide,Phone,Medium,High,0,0,480,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Relocation Operations,Kisumu,Email,Medium,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 51,Group 64,Location 188,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 51,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Maintenance,Relocation Operations,Countrywide,Portal,Medium,Medium,0,0,480,0
SIMULATED_CONTRACTORLINK,High,Incident Support,IT Support,Countrywide,Email,Low,High,0,1,480,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Field Services,Kisumu,Portal,Low,Low,1,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Delivery,Countrywide,Portal,Low,Low,1,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Delivery,Delivery,Nairobi,Portal,Low,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 27,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Relocation Operations,Nairobi,Email,Low,Low,1,0,1440,0
SIMULATED_CONTRACTORLINK,High,Relocation,Relocation Operations,Kisumu,Portal,Low,Medium,0,0,480,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,IT Support,Mombasa,Portal,Low,Low,1,1,1440,1
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Delivery,Mombasa,Portal,Low,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Delivery,IT Support,Nairobi,Portal,Low,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 40,Group 70,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 34,Group 9,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Relocation,Delivery,Mombasa,Portal,Medium,High,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 51,Group 20,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 51,Group 64,Location 188,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 8,Group 53,Location 197,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Relocation,Maintenance,Mombasa,Portal,Low,Low,1,0,1440,0
SIMULATED_CONTRACTORLINK,High,Maintenance,Field Services,Countrywide,Portal,Medium,High,0,1,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 66,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 46,Group 70,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,Field Services,Mombasa,Email,Medium,Low,0,1,1440,0
SIMULATED_CONTRACTORLINK,Critical,Delivery,IT Support,Kisumu,Phone,High,Medium,0,0,240,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 40,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Maintenance,Relocation Operations,Kisumu,Portal,Medium,Medium,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 47,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Field Services,Countrywide,Email,Low,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Delivery,Field Services,Nairobi,Email,High,High,0,1,240,0
SIMULATED_CONTRACTORLINK,Critical,Maintenance,Maintenance,Mombasa,Email,High,High,0,0,240,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 51,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 57,Group 65,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Field Services,Countrywide,Portal,Low,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Maintenance,Maintenance,Kisumu,Portal,Low,Medium,2,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Incident Support,Delivery,Mombasa,Phone,Low,Medium,1,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 43,Group 39,Location 51,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 9,Group 27,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Inspection,Field Services,Kisumu,Phone,Low,High,0,0,480,0
SIMULATED_CONTRACTORLINK,High,Inspection,Field Services,Kisumu,Portal,Medium,Medium,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 46,Group 10,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Maintenance,Nairobi,Portal,Low,Low,1,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,IT Support,Nairobi,Portal,Low,Low,1,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Relocation,Relocation Operations,Nairobi,Email,Low,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 45,Group 33,Location 135,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 46,Group 57,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Relocation,Delivery,Nairobi,Phone,Low,High,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 46,Group 57,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Inspection,IT Support,Countrywide,Portal,High,High,1,0,240,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 27,Location 128,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Incident Support,Field Services,Mombasa,Portal,High,High,4,0,240,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 70,Location 229,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Incident Support,Field Services,Kisumu,Portal,High,High,1,0,240,0
SIMULATED_CONTRACTORLINK,High,Maintenance,Relocation Operations,Nairobi,Portal,Medium,High,2,1,480,1
SIMULATED_CONTRACTORLINK,Normal,Inspection,Maintenance,Nairobi,Portal,Medium,Low,0,1,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 24,Group 27,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Maintenance,Countrywide,Portal,Low,Low,0,0,1440,0
EXTERNAL_SERVICENOW,2 - High,Category 42,Group 70,Location 161,Phone,1 - High,2 - Medium,0,0,480,0
SIMULATED_CONTRACTORLINK,High,Relocation,Relocation Operations,Nairobi,Email,Low,High,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 23,Group 20,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Maintenance,Field Services,Countrywide,Portal,High,Medium,0,0,240,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Maintenance,Relocation Operations,Mombasa,Email,Low,High,0,0,480,0
SIMULATED_CONTRACTORLINK,Critical,Inspection,Maintenance,Mombasa,Portal,High,High,0,0,240,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Relocation Operations,Mombasa,Portal,Low,Low,0,1,1440,0
SIMULATED_CONTRACTORLINK,High,Inspection,IT Support,Kisumu,Portal,Low,High,0,0,480,0
SIMULATED_CONTRACTORLINK,Critical,Relocation,IT Support,Kisumu,Email,High,High,0,0,240,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,Field Services,Kisumu,Phone,Medium,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Relocation Operations,Nairobi,Portal,Medium,Low,0,0,1440,1
SIMULATED_CONTRACTORLINK,Normal,Inspection,Maintenance,Countrywide,Portal,Low,Low,1,0,1440,1
SIMULATED_CONTRACTORLINK,Normal,Inspection,IT Support,Nairobi,Phone,Medium,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Delivery,IT Support,Nairobi,Portal,Medium,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 57,Group 58,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,IT Support,Countrywide,Portal,Low,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 24,Group 30,Location 51,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 44,Group 5,Location 43,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Incident Support,IT Support,Mombasa,Portal,Low,High,0,0,480,1
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Relocation Operations,Kisumu,Portal,Medium,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,IT Support,Countrywide,Portal,Low,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,Relocation Operations,Mombasa,Email,Medium,Low,0,1,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 23,Group 20,Location 186,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Delivery,Field Services,Mombasa,Portal,Medium,High,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,Delivery,Nairobi,Portal,Medium,Low,1,0,1440,1
SIMULATED_CONTRACTORLINK,Normal,Relocation,Field Services,Nairobi,Portal,Low,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Delivery,IT Support,Countrywide,Portal,Medium,Medium,1,0,480,1
SIMULATED_CONTRACTORLINK,Normal,Inspection,Relocation Operations,Mombasa,Portal,Low,Low,1,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,IT Support,Kisumu,Portal,Low,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Relocation,Field Services,Countrywide,Email,Medium,Low,1,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 23,Group 20,Location 51,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,4 - Low,Category 42,Group 70,Location 143,Phone,3 - Low,3 - Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 34,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 37,Group 24,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 51,Group 64,Location 125,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 46,Group 66,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Maintenance,Relocation Operations,Kisumu,Portal,Low,Medium,0,0,480,0
SIMULATED_CONTRACTORLINK,Normal,Relocation,Field Services,Countrywide,Portal,Low,Low,0,0,1440,1
SIMULATED_CONTRACTORLINK,High,Incident Support,IT Support,Kisumu,Phone,Medium,Medium,0,1,480,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 93,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Inspection,Delivery,Nairobi,Portal,High,High,0,0,240,0
SIMULATED_CONTRACTORLINK,Normal,Delivery,Delivery,Countrywide,Portal,Medium,Low,1,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Relocation Operations,Mombasa,Phone,Low,Low,1,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Delivery,Countrywide,Portal,Low,Low,0,1,1440,1
SIMULATED_CONTRACTORLINK,Normal,Inspection,Delivery,Mombasa,Portal,Low,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 9,Group 70,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,IT Support,Nairobi,Portal,Medium,Low,1,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 66,Location 46,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Relocation,IT Support,Countrywide,Portal,Medium,Medium,0,0,480,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Relocation Operations,Countrywide,Portal,Medium,Low,1,1,1440,0
SIMULATED_CONTRACTORLINK,Normal,Relocation,IT Support,Mombasa,Portal,Low,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Relocation,Maintenance,Kisumu,Portal,Low,Medium,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 43,?,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 46,Group 55,Location 55,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Inspection,Relocation Operations,Mombasa,Portal,Low,Medium,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 24,Group 70,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Delivery,Delivery,Kisumu,Phone,Low,Low,0,1,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,IT Support,Nairobi,Portal,Low,Low,0,1,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 34,Group 9,Location 165,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 23,Group 20,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Maintenance,Nairobi,Portal,Low,Low,0,1,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 20,Group 70,Location 71,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,Field Services,Countrywide,Portal,Low,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 61,Group 74,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Maintenance,Relocation Operations,Nairobi,Email,High,High,0,0,240,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 51,Group 20,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,?,Location 34,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Delivery,Countrywide,Portal,Low,Low,0,1,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 70,Location 93,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 32,Group 70,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Inspection,IT Support,Nairobi,Phone,Medium,High,0,1,480,0
SIMULATED_CONTRACTORLINK,High,Maintenance,IT Support,Countrywide,Portal,Low,High,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 44,Group 5,Location 45,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 66,Location 96,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 32,Group 70,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Delivery,Field Services,Mombasa,Portal,Low,Low,0,1,1440,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 15,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Relocation,Field Services,Nairobi,Email,Low,High,2,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 24,Group 23,Location 93,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Inspection,Maintenance,Mombasa,Email,High,Medium,1,0,240,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,IT Support,Mombasa,Portal,Low,Low,1,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 23,Group 20,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,IT Support,Nairobi,Phone,Medium,Low,1,0,1440,0
EXTERNAL_SERVICENOW,4 - Low,Category 23,Group 20,Location 161,Phone,3 - Low,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Incident Support,Maintenance,Nairobi,Portal,Low,Medium,1,0,480,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Field Services,Nairobi,Email,Medium,Low,1,0,1440,0
SIMULATED_CONTRACTORLINK,High,Inspection,Maintenance,Countrywide,Email,Low,High,0,0,480,0
SIMULATED_CONTRACTORLINK,High,Relocation,Relocation Operations,Kisumu,Portal,Medium,Medium,2,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 28,Group 20,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 46,Group 39,Location 51,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Inspection,Relocation Operations,Mombasa,Portal,High,High,1,0,240,1
SIMULATED_CONTRACTORLINK,High,Relocation,Maintenance,Countrywide,Portal,Low,Medium,1,0,480,1
SIMULATED_CONTRACTORLINK,Normal,Maintenance,IT Support,Kisumu,Portal,Low,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Maintenance,Field Services,Mombasa,Portal,High,Medium,0,0,240,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Field Services,Nairobi,Phone,Low,Low,1,0,1440,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 46,Group 70,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 35,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,IT Support,Countrywide,Phone,Low,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Inspection,IT Support,Nairobi,Portal,Low,Medium,0,1,480,1
SIMULATED_CONTRACTORLINK,High,Maintenance,Maintenance,Mombasa,Portal,Medium,High,0,0,480,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,IT Support,Mombasa,Portal,Low,Low,1,0,1440,0
SIMULATED_CONTRACTORLINK,High,Incident Support,Maintenance,Countrywide,Email,Medium,Medium,0,1,480,0
SIMULATED_CONTRACTORLINK,Critical,Maintenance,Field Services,Kisumu,Portal,High,High,1,0,240,1
SIMULATED_CONTRACTORLINK,Critical,Relocation,Delivery,Kisumu,Portal,High,High,2,0,240,0
SIMULATED_CONTRACTORLINK,High,Maintenance,IT Support,Countrywide,Portal,Medium,High,0,0,480,0
SIMULATED_CONTRACTORLINK,Normal,Delivery,Delivery,Mombasa,Portal,Medium,Low,1,0,1440,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 46,Group 57,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 20,Group 70,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,IT Support,Nairobi,Portal,Low,Low,2,1,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,IT Support,Kisumu,Portal,Low,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Relocation Operations,Countrywide,Portal,Low,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Delivery,Delivery,Kisumu,Phone,Low,High,0,0,480,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 20,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Relocation,Relocation Operations,Nairobi,Portal,Medium,High,0,0,480,0
SIMULATED_CONTRACTORLINK,Normal,Relocation,IT Support,Countrywide,Phone,Medium,Low,1,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Relocation,Relocation Operations,Mombasa,Portal,Low,Low,0,0,1440,1
SIMULATED_CONTRACTORLINK,High,Delivery,Field Services,Kisumu,Portal,Low,High,0,0,480,1
SIMULATED_CONTRACTORLINK,Critical,Relocation,Delivery,Nairobi,Portal,High,High,3,0,240,1
SIMULATED_CONTRACTORLINK,High,Relocation,Relocation Operations,Nairobi,Email,Medium,High,0,0,480,0
SIMULATED_CONTRACTORLINK,High,Incident Support,IT Support,Mombasa,Portal,Low,Medium,1,0,480,0
SIMULATED_CONTRACTORLINK,High,Incident Support,Delivery,Kisumu,Portal,Low,High,1,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 82,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 3,Location 93,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Maintenance,Nairobi,Portal,Low,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 44,Group 12,Location 51,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Relocation,Field Services,Kisumu,Portal,Low,Medium,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 46,Group 57,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Relocation Operations,Mombasa,Portal,Medium,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,Maintenance,Nairobi,Portal,Medium,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 57,Group 65,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 66,Location 51,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Relocation,Maintenance,Nairobi,Portal,Medium,High,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 46,Group 55,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Inspection,IT Support,Countrywide,Phone,High,Medium,2,0,240,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Delivery,Kisumu,Portal,Low,Low,0,0,1440,0
EXTERNAL_SERVICENOW,2 - High,Category 28,Group 39,Location 143,Phone,2 - Medium,1 - High,0,0,480,0
